,League,Season,ClubID,Player_name,Player_MarketValue,Player_possition
17966,Ligue 1,2017,1162,Makan Macalou,€100k ,Centre-Forward
17967,Ligue 1,2017,855,Karl-Johan Johnsson,€2.50m ,Goalkeeper
17968,Ligue 1,2017,855,Denis Petric,€1.00m ,Goalkeeper
17969,Ligue 1,2017,855,Marc-Aurèle Caillard,€400k ,Goalkeeper
17970,Ligue 1,2017,855,Killian Le Roy, ,Goalkeeper
17971,Ligue 1,2017,855,Félix Eboa Eboa,€3.00m ,Centre-Back
17972,Ligue 1,2017,855,Christophe Kerbrat,€2.00m ,Centre-Back
17973,Ligue 1,2017,855,Benjamin Angoua,€1.00m ,Centre-Back
17974,Ligue 1,2017,855,Jérémy Sorbon,€1.00m ,Centre-Back
17975,Ligue 1,2017,855,Franck Tabanou,€2.00m ,Left-Back
17976,Ligue 1,2017,855,Pedro Rebocho,€1.50m ,Left-Back
17977,Ligue 1,2017,855,Jordan Ikoko,€1.50m ,Right-Back
17978,Ligue 1,2017,855,Jonathan Martins Pereira,€1.50m ,Right-Back
17979,Ligue 1,2017,855,Lucas Deaux,€2.50m ,Defensive Midfield
17980,Ligue 1,2017,855,Mustapha Diallo,€1.50m ,Defensive Midfield
17981,Ligue 1,2017,855,Clément Grenier,€4.00m ,Central Midfield
17982,Ligue 1,2017,855,Lebogang Phiri,€1.50m ,Central Midfield
17983,Ligue 1,2017,855,Étienne Didot,€500k ,Central Midfield
17984,Ligue 1,2017,855,Mattéo Ahlinvi, ,Central Midfield
17985,Ligue 1,2017,855,Thibault Giresse,€250k ,Left Midfield
17986,Ligue 1,2017,855,Ludovic Blas,€5.00m ,Attacking Midfield
17987,Ligue 1,2017,855,Karim Achahbar,€250k ,Attacking Midfield
17988,Ligue 1,2017,855,Nicolas Benezet,€2.00m ,Left Winger
17989,Ligue 1,2017,855,Abdoul Camara,€1.00m ,Left Winger
17990,Ligue 1,2017,855,Yannis Salibur,€5.00m ,Right Winger
17991,Ligue 1,2017,855,Marcus Coco,€3.00m ,Right Winger
17992,Ligue 1,2017,855,Yeni N'Gbakoto,€2.00m ,Right Winger
17993,Ligue 1,2017,855,Jimmy Briand,€2.50m ,Centre-Forward
17994,Ligue 1,2017,855,Marcus Thuram,€2.00m ,Centre-Forward
17995,Ligue 1,2017,855,Sloan Privat,€900k ,Centre-Forward
17996,Ligue 1,2017,855,Nathaël Julan,€600k ,Centre-Forward
17997,Ligue 1,2017,347,Thomas Didillon,€2.50m ,Goalkeeper
17998,Ligue 1,2017,347,Quentin Beunardeau,€350k ,Goalkeeper
17999,Ligue 1,2017,347,Eiji Kawashima,€250k ,Goalkeeper
18000,Ligue 1,2017,347,Calvin Haïdara, ,Goalkeeper
18001,Ligue 1,2017,347,Moussa Niakhaté,€5.00m ,Centre-Back
18002,Ligue 1,2017,347,Simon Falette,€4.00m ,Centre-Back
18003,Ligue 1,2017,347,Philipp Wollscheid,€2.50m ,Centre-Back
18004,Ligue 1,2017,347,Fallou Diagne,€1.50m ,Centre-Back
18005,Ligue 1,2017,347,Jonathan Rivierez,€800k ,Centre-Back
18006,Ligue 1,2017,347,Vahid Selimovic,€600k ,Centre-Back
18007,Ligue 1,2017,347,Milan Bisevac,€500k ,Centre-Back
18008,Ligue 1,2017,347,Bilal Hadraoui, ,Centre-Back
18009,Ligue 1,2017,347,Vincent Peugnet, ,Centre-Back
18010,Ligue 1,2017,347,Julian Palmieri,€1.50m ,Left-Back
18011,Ligue 1,2017,347,Benoît Assou-Ekotto,€1.00m ,Left-Back
18012,Ligue 1,2017,347,Matthieu Udol,€400k ,Left-Back
18013,Ligue 1,2017,347,Nicolas Basin, ,Left-Back
18014,Ligue 1,2017,347,Lemouya Goudiaby, ,Left-Back
18015,Ligue 1,2017,347,Dylan Lempereur, ,Left-Back
18016,Ligue 1,2017,347,Iván Balliu,€1.00m ,Right-Back
18017,Ligue 1,2017,347,Gerónimo Poblete,€1.50m ,Defensive Midfield
18018,Ligue 1,2017,347,Chris Philipps,€1.25m ,Defensive Midfield
18019,Ligue 1,2017,347,Georges Mandjeck,€1.00m ,Defensive Midfield
18020,Ligue 1,2017,347,Théodore Efouba Ayissi,€150k ,Defensive Midfield
18021,Ligue 1,2017,347,CafúCaf,€1.00m ,Central Midfield
18022,Ligue 1,2017,347,Renaud Cohade,€1.00m ,Central Midfield
18023,Ligue 1,2017,347,Alexis Larriere,€150k ,Central Midfield
18024,Ligue 1,2017,347,Yann Jouffre,€1.00m ,Right Midfield
18025,Ligue 1,2017,347,Lilian Fournier, ,Right Midfield
18026,Ligue 1,2017,347,Vincent Thill,€3.00m ,Attacking Midfield
18027,Ligue 1,2017,347,Danijel Milicevic,€1.30m ,Attacking Midfield
18028,Ligue 1,2017,347,Florent Mollet,€1.25m ,Attacking Midfield
18029,Ligue 1,2017,347,Farid Boulaya,€400k ,Attacking Midfield
18030,Ligue 1,2017,347,Youssef Maziz, ,Attacking Midfield
18031,Ligue 1,2017,347,Opa Nguette,€2.00m ,Left Winger
18032,Ligue 1,2017,347,Mathieu Dossevi,€3.50m ,Right Winger
18033,Ligue 1,2017,347,Ablie Jallow,€700k ,Right Winger
18034,Ligue 1,2017,347,Gauthier Hein,€600k ,Right Winger
18035,Ligue 1,2017,347,Nolan Roux,€3.50m ,Centre-Forward
18036,Ligue 1,2017,347,Brian Fernández,€1.50m ,Centre-Forward
18037,Ligue 1,2017,347,Habib Diallo,€1.50m ,Centre-Forward
18038,Ligue 1,2017,347,Ibrahima Niane,€1.50m ,Centre-Forward
18039,Ligue 1,2017,347,Emmanuel Rivière,€1.50m ,Centre-Forward
18040,Ligue 1,2017,347,Richard Sila, ,Centre-Forward
18041,Ligue 1,2017,667,Bingourou Kamara,€2.50m ,Goalkeeper
18042,Ligue 1,2017,667,Alexandre Oukidja,€700k ,Goalkeeper
18043,Ligue 1,2017,667,Landry Bonnefoi,€250k ,Goalkeeper
18044,Ligue 1,2017,667,Bastien Rempp, ,Goalkeeper
18045,Ligue 1,2017,667,Bakary Koné,€1.50m ,Centre-Back
18046,Ligue 1,2017,667,Pablo Martínez,€800k ,Centre-Back
18047,Ligue 1,2017,667,Ernest Seka,€600k ,Centre-Back
18048,Ligue 1,2017,667,Kader Mangane,€500k ,Centre-Back
18049,Ligue 1,2017,667,Yoann Salmier,€400k ,Centre-Back
18050,Ligue 1,2017,667,Ismaïl Aaneba,€150k ,Centre-Back
18051,Ligue 1,2017,667,TchambaTchamb, ,Centre-Back
18052,Ligue 1,2017,667,Abdallah Ndour,€600k ,Left-Back
18053,Ligue 1,2017,667,Anthony Caci, ,Left-Back
18054,Ligue 1,2017,667,Kenny Lala,€5.00m ,Right-Back
18055,Ligue 1,2017,667,Dimitri Foulquier,€2.00m ,Right-Back
18056,Ligue 1,2017,667,Jean-Eudes Aholou,€3.00m ,Defensive Midfield
18057,Ligue 1,2017,667,Jonas Martin,€3.00m ,Defensive Midfield
18058,Ligue 1,2017,667,Jérémy Grimm,€600k ,Defensive Midfield
18059,Ligue 1,2017,667,Quentin Othon,€500k ,Defensive Midfield
18060,Ligue 1,2017,667,Vincent Nogueira,€1.50m ,Central Midfield
18061,Ligue 1,2017,667,Anthony Gonçalves,€500k ,Central Midfield
18062,Ligue 1,2017,667,Dimitri Liénard,€2.00m ,Left Midfield
18063,Ligue 1,2017,667,Moataz Zemzemi,€250k ,Left Midfield
18064,Ligue 1,2017,667,Benjamin Corgnet,€1.00m ,Attacking Midfield
18065,Ligue 1,2017,667,Martin Terrier,€9.00m ,Left Winger
18066,Ligue 1,2017,667,Kévin Zohi, ,Right Winger
18067,Ligue 1,2017,667,Stéphane Bahoken,€3.00m ,Centre-Forward
18068,Ligue 1,2017,667,Ihsan Sacko,€2.00m ,Centre-Forward
18069,Ligue 1,2017,667,Idriss Saadi,€2.00m ,Centre-Forward
18070,Ligue 1,2017,667,Nuno Da Costa,€2.00m ,Centre-Forward
18071,Ligue 1,2017,667,Jérémy Blayac,€250k ,Centre-Forward
18072,Ligue 1,2017,1095,Mamadou Samassa,€2.50m ,Goalkeeper
18073,Ligue 1,2017,1095,Erwin Zelazny,€500k ,Goalkeeper
18074,Ligue 1,2017,1095,Yehvann Diouf,€150k ,Goalkeeper
18075,Ligue 1,2017,1095,Christophe Hérelle,€6.00m ,Centre-Back
18076,Ligue 1,2017,1095,Karim Azamoum,€1.50m ,Centre-Back
18077,Ligue 1,2017,1095,Jimmy Giraudon,€1.00m ,Centre-Back
18078,Ligue 1,2017,1095,Gabriel Magalhães,€600k ,Centre-Back
18079,Ligue 1,2017,1095,Oswaldo Vizcarrondo,€500k ,Centre-Back
18080,Ligue 1,2017,1095,Charles Traoré,€2.00m ,Left-Back
18081,Ligue 1,2017,1095,Johann Obiang,€900k ,Left-Back
18082,Ligue 1,2017,1095,Mathieu Deplagne,€1.25m ,Right-Back
18083,Ligue 1,2017,1095,Jérémy Cordoval,€1.00m ,Right-Back
18084,Ligue 1,2017,1095,Khamis Digol,€150k ,Right-Back
18085,Ligue 1,2017,1095,François Bellugou,€1.50m ,Defensive Midfield
18086,Ligue 1,2017,1095,Aloïs Confais,€900k ,Defensive Midfield
18087,Ligue 1,2017,1095,Rémi Walter,€3.00m ,Central Midfield
18088,Ligue 1,2017,1095,Tristan Dingomé,€1.00m ,Central Midfield
18089,Ligue 1,2017,1095,Bryan Pelé,€1.00m ,Left Midfield
18090,Ligue 1,2017,1095,Stéphane Darbion,€500k ,Left Midfield
18091,Ligue 1,2017,1095,Saîf-Eddine Khaoui,€5.00m ,Attacking Midfield
18092,Ligue 1,2017,1095,Benjamin Nivet,€250k ,Attacking Midfield
18093,Ligue 1,2017,1095,Samuel Grandsir,€5.00m ,Right Winger
18094,Ligue 1,2017,1095,Chaouki Ben Saada,€500k ,Right Winger
18095,Ligue 1,2017,1095,Bryan Mbeumo,€300k ,Right Winger
18096,Ligue 1,2017,1095,Warren Tchimbembé, ,Right Winger
18097,Ligue 1,2017,1095,Hyun-jun Suk,€3.50m ,Centre-Forward
18098,Ligue 1,2017,1095,Adama Niane,€3.00m ,Centre-Forward
18099,Ligue 1,2017,1095,Jonathan Tinhan,€900k ,Centre-Forward
18100,Ligue 1,2017,1095,Raphaël Cacérès,€500k ,Centre-Forward
18101,Ligue 1,2017,1095,Mamadou Sissako,€150k ,Centre-Forward
18102,Ligue 1,2018,583,Alphonse Areola,€17.50m ,Goalkeeper
18103,Ligue 1,2018,583,Kevin Trapp,€10.00m ,Goalkeeper
18104,Ligue 1,2018,583,Rémy Descamps,€1.20m ,Goalkeeper
18105,Ligue 1,2018,583,Gianluigi Buffon,€1.00m ,Goalkeeper
18106,Ligue 1,2018,583,Sébastien Cibois,€250k ,Goalkeeper
18107,Ligue 1,2018,583,MarquinhosMarquinho,€65.00m ,Centre-Back
18108,Ligue 1,2018,583,Thilo Kehrer,€35.00m ,Centre-Back
18109,Ligue 1,2018,583,Presnel Kimpembe,€30.00m ,Centre-Back
18110,Ligue 1,2018,583,Thiago Silva,€10.00m ,Centre-Back
18111,Ligue 1,2018,583,Stanley Nsoki,€8.50m ,Centre-Back
18112,Ligue 1,2018,583,Loïc Mbe Soh,€3.00m ,Centre-Back
18113,Ligue 1,2018,583,Kévin Rimane,€250k ,Centre-Back
18114,Ligue 1,2018,583,Layvin Kurzawa,€17.50m ,Left-Back
18115,Ligue 1,2018,583,Juan Bernat,€15.00m ,Left-Back
18116,Ligue 1,2018,583,Isaac Hemans Arday, ,Left-Back
18117,Ligue 1,2018,583,Arthur Zagré, ,Left-Back
18118,Ligue 1,2018,583,Thomas Meunier,€30.00m ,Right-Back
18119,Ligue 1,2018,583,Colin Dagba,€12.00m ,Right-Back
18120,Ligue 1,2018,583,Dani Alves,€2.50m ,Right-Back
18121,Ligue 1,2018,583,Leandro Paredes,€35.00m ,Defensive Midfield
18122,Ligue 1,2018,583,Grzegorz Krychowiak,€18.00m ,Defensive Midfield
18123,Ligue 1,2018,583,Lassana Diarra, ,Defensive Midfield
18124,Ligue 1,2018,583,Marco Verratti,€75.00m ,Central Midfield
18125,Ligue 1,2018,583,Giovani Lo Celso,€50.00m ,Central Midfield
18126,Ligue 1,2018,583,Adrien Rabiot,€35.00m ,Central Midfield
18127,Ligue 1,2018,583,Antoine Bernede,€3.00m ,Central Midfield
18128,Ligue 1,2018,583,Junior Dina Ebimbe, ,Right Midfield
18129,Ligue 1,2018,583,Azzeddine Toufiqui,€250k ,Attacking Midfield
18130,Ligue 1,2018,583,NeymarNeyma,€180.00m ,Left Winger
18131,Ligue 1,2018,583,Julian Draxler,€35.00m ,Left Winger
18132,Ligue 1,2018,583,JeséJes,€5.00m ,Left Winger
18133,Ligue 1,2018,583,Ángel Di María,€40.00m ,Right Winger
18134,Ligue 1,2018,583,Moussa Diaby,€12.00m ,Right Winger
18135,Ligue 1,2018,583,Timothy Weah,€6.00m ,Right Winger
18136,Ligue 1,2018,583,Christopher Nkunku,€12.00m ,Second Striker
18137,Ligue 1,2018,583,Kylian Mbappé,€200.00m ,Centre-Forward
18138,Ligue 1,2018,583,Edinson Cavani,€40.00m ,Centre-Forward
18139,Ligue 1,2018,583,Eric Maxim Choupo-Moting,€5.00m ,Centre-Forward
18140,Ligue 1,2018,583,Metehan Güçlü, ,Centre-Forward
18141,Ligue 1,2018,1041,Anthony Lopes,€25.00m ,Goalkeeper
18142,Ligue 1,2018,1041,Mathieu Gorgelin,€1.00m ,Goalkeeper
18143,Ligue 1,2018,1041,Anthony Racioppi,€500k ,Goalkeeper
18144,Ligue 1,2018,1041,Jason Denayer,€12.50m ,Centre-Back
18145,Ligue 1,2018,1041,MarceloMarcel,€7.00m ,Centre-Back
18146,Ligue 1,2018,1041,Mapou Yanga-Mbiwa,€2.00m ,Centre-Back
18147,Ligue 1,2018,1041,Oumar Solet,€1.00m ,Centre-Back
18148,Ligue 1,2018,1041,Jérémy Morel,€250k ,Centre-Back
18149,Ligue 1,2018,1041,Ferland Mendy,€30.00m ,Left-Back
18150,Ligue 1,2018,1041,MarçalMarça,€5.00m ,Left-Back
18151,Ligue 1,2018,1041,Léo Dubois,€13.50m ,Right-Back
18152,Ligue 1,2018,1041,RafaelRafae,€9.00m ,Right-Back
18153,Ligue 1,2018,1041,Kenny Tete,€8.00m ,Right-Back
18154,Ligue 1,2018,1041,Lucas Tousart,€20.00m ,Defensive Midfield
18155,Ligue 1,2018,1041,Christopher Martins Pereira,€2.00m ,Defensive Midfield
18156,Ligue 1,2018,1041,Elisha Owusu,€1.25m ,Defensive Midfield
18157,Ligue 1,2018,1041,Tanguy Ndombélé,€65.00m ,Central Midfield
18158,Ligue 1,2018,1041,Houssem Aouar,€45.00m ,Central Midfield
18159,Ligue 1,2018,1041,Pape Cheikh,€7.00m ,Central Midfield
18160,Ligue 1,2018,1041,Jordan Ferri,€4.00m ,Central Midfield
18161,Ligue 1,2018,1041,Olivier Kemen,€1.50m ,Central Midfield
18162,Ligue 1,2018,1041,Maxence Caqueret,€500k ,Central Midfield
18163,Ligue 1,2018,1041,Timothé Cognat,€450k ,Central Midfield
18164,Ligue 1,2018,1041,Ousseynou Ndiaye, ,Central Midfield
18165,Ligue 1,2018,1041,Nabil Fekir,€60.00m ,Attacking Midfield
18166,Ligue 1,2018,1041,Yassin Fekir, ,Attacking Midfield
18167,Ligue 1,2018,1041,Martin Terrier,€15.00m ,Left Winger
18168,Ligue 1,2018,1041,Maxwel Cornet,€15.00m ,Left Winger
18169,Ligue 1,2018,1041,Lenny Pintor,€5.00m ,Left Winger
18170,Ligue 1,2018,1041,Bertrand Traoré,€15.00m ,Right Winger
18171,Ligue 1,2018,1041,Memphis Depay,€45.00m ,Centre-Forward
18172,Ligue 1,2018,1041,Moussa Dembélé,€27.00m ,Centre-Forward
18173,Ligue 1,2018,1041,Mariano Díaz,€20.00m ,Centre-Forward
18174,Ligue 1,2018,1041,Amine Gouiri,€4.50m ,Centre-Forward
18175,Ligue 1,2018,162,Paul Nardi,€2.00m ,Goalkeeper
18176,Ligue 1,2018,162,Danijel Subasic,€2.00m ,Goalkeeper
18177,Ligue 1,2018,162,Loïc Badiashile,€800k ,Goalkeeper
18178,Ligue 1,2018,162,Seydou SySeydou S,€750k ,Goalkeeper
18179,Ligue 1,2018,162,Diego Benaglio,€500k ,Goalkeeper
18180,Ligue 1,2018,162,Yanis Hénin,€25k ,Goalkeeper
18181,Ligue 1,2018,162,Hugo Hagège, ,Goalkeeper
18182,Ligue 1,2018,162,JemersonJemerso,€10.00m ,Centre-Back
18183,Ligue 1,2018,162,Benoît Badiashile,€9.00m ,Centre-Back
18184,Ligue 1,2018,162,Kamil Glik,€8.00m ,Centre-Back
18185,Ligue 1,2018,162,Almamy Touré,€6.50m ,Centre-Back
18186,Ligue 1,2018,162,Jonathan Panzo,€3.00m ,Centre-Back
18187,Ligue 1,2018,162,NaldoNald,€500k ,Centre-Back
18188,Ligue 1,2018,162,Andrea Raggi,€250k ,Centre-Back
18189,Ligue 1,2018,162,Fodé Ballo-Touré,€12.00m ,Left-Back
18190,Ligue 1,2018,162,Antonio Barreca,€7.00m ,Left-Back
18191,Ligue 1,2018,162,Julien Serrano,€1.50m ,Left-Back
18192,Ligue 1,2018,162,Djibril Sidibé,€15.00m ,Right-Back
18193,Ligue 1,2018,162,Benjamin Henrichs,€15.00m ,Right-Back
18194,Ligue 1,2018,162,Ronaël Pierre-Gabriel,€4.00m ,Right-Back
18195,Ligue 1,2018,162,Giulian Biancone,€500k ,Right-Back
18196,Ligue 1,2018,162,Youssef Aït Bennasser,€10.00m ,Defensive Midfield
18197,Ligue 1,2018,162,Jean-Eudes Aholou,€7.00m ,Defensive Midfield
18198,Ligue 1,2018,162,PeléPel,€4.50m ,Defensive Midfield
18199,Ligue 1,2018,162,Kévin N'Doram,€4.00m ,Defensive Midfield
18200,Ligue 1,2018,162,Ibrahima Diallo,€2.50m ,Defensive Midfield
18201,Ligue 1,2018,162,William Vainqueur,€1.25m ,Defensive Midfield
18202,Ligue 1,2018,162,Khéphren Thuram,€500k ,Defensive Midfield
18203,Ligue 1,2018,162,Jonathan Mexique,€400k ,Defensive Midfield
18204,Ligue 1,2018,162,Youri Tielemans,€38.00m ,Central Midfield
18205,Ligue 1,2018,162,Cesc Fàbregas,€15.00m ,Central Midfield
18206,Ligue 1,2018,162,Adrien Silva,€13.00m ,Central Midfield
18207,Ligue 1,2018,162,Han-Noah Massengo,€2.50m ,Central Midfield
18208,Ligue 1,2018,162,Romain Faivre,€500k ,Right Midfield
18209,Ligue 1,2018,162,Aleksandr Golovin,€25.00m ,Attacking Midfield
18210,Ligue 1,2018,162,BoschiliaBoschili,€7.50m ,Attacking Midfield
18211,Ligue 1,2018,162,Adama Traoré,€2.20m ,Attacking Midfield
18212,Ligue 1,2018,162,Robert Navarro, ,Attacking Midfield
18213,Ligue 1,2018,162,Willem Geubbels,€10.00m ,Left Winger
18214,Ligue 1,2018,162,Nacer Chadli,€8.00m ,Left Winger
18215,Ligue 1,2018,162,Georges-Kevin N'Koudou,€5.00m ,Left Winger
18216,Ligue 1,2018,162,Sofiane Diop,€5.00m ,Left Winger
18217,Ligue 1,2018,162,Adrien Bongiovanni,€1.00m ,Left Winger
18218,Ligue 1,2018,162,Gelson Martins,€28.00m ,Right Winger
18219,Ligue 1,2018,162,Rony Lopes,€25.00m ,Right Winger
18220,Ligue 1,2018,162,Moussa Sylla,€4.00m ,Right Winger
18221,Ligue 1,2018,162,Samuel Grandsir,€3.00m ,Right Winger
18222,Ligue 1,2018,162,Jordi Mboula,€3.00m ,Right Winger
18223,Ligue 1,2018,162,Keita Baldé,€25.00m ,Centre-Forward
18224,Ligue 1,2018,162,Radamel Falcao,€10.00m ,Centre-Forward
18225,Ligue 1,2018,162,Stevan Jovetic,€10.00m ,Centre-Forward
18226,Ligue 1,2018,162,Carlos ViníciusCarlos Viníciu,€7.00m ,Centre-Forward
18227,Ligue 1,2018,162,Pietro Pellegri,€7.00m ,Centre-Forward
18228,Ligue 1,2018,162,Irvin Cardona,€1.50m ,Centre-Forward
18229,Ligue 1,2018,162,Lyle Foster,€1.00m ,Centre-Forward
18230,Ligue 1,2018,162,Wilson Isidor,€150k ,Centre-Forward
18231,Ligue 1,2018,162,Gobé Gouano, ,Centre-Forward
18232,Ligue 1,2018,1082,Mike Maignan,€17.50m ,Goalkeeper
18233,Ligue 1,2018,1082,Adam Jakubech,€500k ,Goalkeeper
18234,Ligue 1,2018,1082,Hervé Koffi,€500k ,Goalkeeper
18235,Ligue 1,2018,1082,Adama Soumaoro,€10.00m ,Centre-Back
18236,Ligue 1,2018,1082,Gabriel Magalhães,€4.00m ,Centre-Back
18237,Ligue 1,2018,1082,Kouadio-Yves Dabila,€4.00m ,Centre-Back
18238,Ligue 1,2018,1082,Edgar IéEdgar I,€3.50m ,Centre-Back
18239,Ligue 1,2018,1082,José Fonte,€2.00m ,Centre-Back
18240,Ligue 1,2018,1082,Hakim Ouro-Sama, ,Centre-Back
18241,Ligue 1,2018,1082,Fodé Ballo-Touré,€12.00m ,Left-Back
18242,Ligue 1,2018,1082,Youssouf Koné,€5.00m ,Left-Back
18243,Ligue 1,2018,1082,Reinildo Mandava,€600k ,Left-Back
18244,Ligue 1,2018,1082,Zeki Celik,€17.00m ,Right-Back
18245,Ligue 1,2018,1082,Jérémy Pied,€2.50m ,Right-Back
18246,Ligue 1,2018,1082,Thiago Mendes,€25.00m ,Defensive Midfield
18247,Ligue 1,2018,1082,Boubakary Soumaré,€7.50m ,Defensive Midfield
18248,Ligue 1,2018,1082,Thiago MaiaThiago Mai,€4.00m ,Defensive Midfield
18249,Ligue 1,2018,1082,Arton Zekaj,€250k ,Defensive Midfield
18250,Ligue 1,2018,1082,Cheikh Niasse, ,Defensive Midfield
18251,Ligue 1,2018,1082,XekaXek,€10.00m ,Central Midfield
18252,Ligue 1,2018,1082,Rominigue Kouamé,€1.20m ,Central Midfield
18253,Ligue 1,2018,1082,Teddy Okou, ,Right Midfield
18254,Ligue 1,2018,1082,Yassine Benzia,€1.50m ,Attacking Midfield
18255,Ligue 1,2018,1082,Jonathan Bamba,€17.00m ,Left Winger
18256,Ligue 1,2018,1082,Rafael Leão,€15.00m ,Left Winger
18257,Ligue 1,2018,1082,Nicolas Pépé,€65.00m ,Right Winger
18258,Ligue 1,2018,1082,Jonathan Ikoné,€15.00m ,Right Winger
18259,Ligue 1,2018,1082,Anwar El Ghazi,€7.50m ,Right Winger
18260,Ligue 1,2018,1082,Luiz Araújo,€7.00m ,Right Winger
18261,Ligue 1,2018,1082,Lebo Mothiba,€7.00m ,Centre-Forward
18262,Ligue 1,2018,1082,Loïc Rémy,€3.00m ,Centre-Forward
18263,Ligue 1,2018,1082,Rui FonteRui Font,€2.50m ,Centre-Forward
18264,Ligue 1,2018,244,Steve Mandanda,€2.50m ,Goalkeeper
18265,Ligue 1,2018,244,Yohann Pelé,€500k ,Goalkeeper
18266,Ligue 1,2018,244,Romain Cagnon,€150k ,Goalkeeper
18267,Ligue 1,2018,244,Florian Escales,€150k ,Goalkeeper
18268,Ligue 1,2018,244,Duje Caleta-Car,€15.00m ,Centre-Back
18269,Ligue 1,2018,244,Adil RamiAdil Ram,€3.00m ,Centre-Back
18270,Ligue 1,2018,244,Aymen Abdennour,€2.00m ,Centre-Back
18271,Ligue 1,2018,244,RolandoRoland,€750k ,Centre-Back
18272,Ligue 1,2018,244,Tomas Hubocan,€500k ,Centre-Back
18273,Ligue 1,2018,244,Lucas Perrin,€300k ,Centre-Back
18274,Ligue 1,2018,244,Jordan Amavi,€8.00m ,Left-Back
18275,Ligue 1,2018,244,Christopher Rocchia,€200k ,Left-Back
18276,Ligue 1,2018,244,Hiroki Sakai,€8.00m ,Right-Back
18277,Ligue 1,2018,244,Bouna Sarr,€6.00m ,Right-Back
18278,Ligue 1,2018,244,Mohamed Abdallah, ,Right-Back
18279,Ligue 1,2018,244,Boubacar Kamara,€18.00m ,Defensive Midfield
18280,Ligue 1,2018,244,Maxime López,€15.00m ,Defensive Midfield
18281,Ligue 1,2018,244,Luiz GustavoLuiz Gustav,€10.00m ,Defensive Midfield
18282,Ligue 1,2018,244,Grégory Sertic,€1.00m ,Defensive Midfield
18283,Ligue 1,2018,244,Alexandre Phliponeau,€250k ,Defensive Midfield
18284,Ligue 1,2018,244,Morgan Sanson,€28.00m ,Central Midfield
18285,Ligue 1,2018,244,Kevin Strootman,€20.00m ,Central Midfield
18286,Ligue 1,2018,244,Dimitri Payet,€12.50m ,Attacking Midfield
18287,Ligue 1,2018,244,Saîf-Eddine Khaoui,€3.50m ,Attacking Midfield
18288,Ligue 1,2018,244,Florian Chabrolle,€150k ,Attacking Midfield
18289,Ligue 1,2018,244,Lucas Ocampos,€15.00m ,Left Winger
18290,Ligue 1,2018,244,Nemanja Radonjic,€5.00m ,Left Winger
18291,Ligue 1,2018,244,Florian Thauvin,€45.00m ,Right Winger
18292,Ligue 1,2018,244,Clinton N'Jie,€3.50m ,Right Winger
18293,Ligue 1,2018,244,Yusuf Sari,€400k ,Right Winger
18294,Ligue 1,2018,244,Mario Balotelli,€20.00m ,Centre-Forward
18295,Ligue 1,2018,244,Konstantinos Mitroglou,€7.00m ,Centre-Forward
18296,Ligue 1,2018,244,Valère Germain,€7.00m ,Centre-Forward
18297,Ligue 1,2018,417,Walter Benítez,€10.00m ,Goalkeeper
18298,Ligue 1,2018,417,Yoan Cardinale,€2.00m ,Goalkeeper
18299,Ligue 1,2018,417,Mouez Hassen,€1.00m ,Goalkeeper
18300,Ligue 1,2018,417,Yannis Clementia,€500k ,Goalkeeper
18301,Ligue 1,2018,417,Malang Sarr,€18.00m ,Centre-Back
18302,Ligue 1,2018,417,Christophe Hérelle,€9.00m ,Centre-Back
18303,Ligue 1,2018,417,Olivier Boscagli,€3.00m ,Centre-Back
18304,Ligue 1,2018,417,DanteDant,€1.50m ,Centre-Back
18305,Ligue 1,2018,417,Gautier Lloris,€150k ,Centre-Back
18306,Ligue 1,2018,417,Andy Pelmard, ,Centre-Back
18307,Ligue 1,2018,417,Racine Coly,€2.50m ,Left-Back
18308,Ligue 1,2018,417,Romain Perraud,€1.50m ,Left-Back
18309,Ligue 1,2018,417,Yanis Hamache, ,Left-Back
18310,Ligue 1,2018,417,Youcef Atal,€20.00m ,Right-Back
18311,Ligue 1,2018,417,Patrick Burner,€3.50m ,Right-Back
18312,Ligue 1,2018,417,Christophe Jallet,€500k ,Right-Back
18313,Ligue 1,2018,417,Jawad Dramé, ,midfield
18314,Ligue 1,2018,417,Adrien Tamèze,€8.00m ,Defensive Midfield
18315,Ligue 1,2018,417,Pierre Lees-Melou,€8.00m ,Defensive Midfield
18316,Ligue 1,2018,417,Danilo BarbosaDanilo Barbos,€8.00m ,Defensive Midfield
18317,Ligue 1,2018,417,Wylan Cyprien,€14.00m ,Central Midfield
18318,Ligue 1,2018,417,Jean-Victor Makengo,€4.00m ,Central Midfield
18319,Ligue 1,2018,417,Rémi Walter,€3.50m ,Central Midfield
18320,Ligue 1,2018,417,Arnaud Lusamba,€2.00m ,Central Midfield
18321,Ligue 1,2018,417,Eddy Sylvestre, ,Central Midfield
18322,Ligue 1,2018,417,Pedro BrazãoPedro Brazã, ,Attacking Midfield
18323,Ligue 1,2018,417,Assil Jaziri, ,Attacking Midfield
18324,Ligue 1,2018,417,Allan Saint-Maximin,€25.00m ,Left Winger
18325,Ligue 1,2018,417,Myziane Maolida,€8.00m ,Left Winger
18326,Ligue 1,2018,417,Vincent Marcel,€400k ,Left Winger
18327,Ligue 1,2018,417,Bassem Srarfi,€3.00m ,Right Winger
18328,Ligue 1,2018,417,Hicham Mahou,€250k ,Right Winger
18329,Ligue 1,2018,417,Mario Balotelli,€20.00m ,Centre-Forward
