,CountryID,Country,League,Season,Club,ClubID,Squad,avgAge,Foreigners,avgMarketValue,totalMarketValue,Stadium,StadiumCap,Club_income,Club_expenditure,Club_OverallBalance,Coach,Club_victories,Players,Rank
158,40,Germany,Bundesliga,2016,Bayern Munich,27,33,26.1,18,€17.05m,€562.55m,Allianz Arena,75.024 Seats,€52.30m,€70.00m,€-17.70m,Carlo Ancelotti,Champions League Participant;German Champion;Herbstmeister (Autumn Champion);German Super Cup Winner,Manuel Neuer;Sven Ulreich;Tom Starke;Leo Weinkauf;Mats Hummels;Jérôme Boateng;David Alaba;Medhi Benatia;Holger Badstuber;Marco Friedl;Juan Bernat;Philipp Lahm;Rafinha;Javi Martínez;Joshua Kimmich;Xabi Alonso;Nicolas Feldhahn;Niklas Dorsch;Thiago;Arturo Vidal;Renato Sanches;Gianluca Gaudino;Julian Green;Erdal Öztürk;Felix Götze;Raphael Obermair;Kingsley Coman;Franck Ribéry;Fabian Benko;Douglas Costa;Arjen Robben;Thomas Müller;Robert Lewandowski,1.0
159,40,Germany,Bundesliga,2016,Borussia Dortmund,16,31,25.2,16,€12.60m,€390.65m,SIGNAL IDUNA PARK,81.365 Seats,€111.00m,€141.10m,€-30.10m,Thomas Tuchel,German Cup winner ;Champions League Participant;German Supercup Runner Up,Roman Bürki;Roman Weidenfeller;Hendrik Bonmann;Sokratis Papastathopoulos;Matthias Ginter;Marc Bartra;Neven Subotic;Raphaël Guerreiro;Marcel Schmelzer;Ju-ho Park;Lukasz Piszczek;Erik Durm;Felix Passlack;Julian Weigl;Sven Bender;Nuri Sahin;Dzenis Burnic;Gonzalo Castro;Sebastian Rode;Mikel Merino;Marco Reus;Mario Götze;Shinji Kagawa;André Schürrle;Jacob Bruun Larsen;Ousmane Dembélé;Christian Pulisic;Emre Mor;Pierre-Emerick Aubameyang;Alexander Isak;Adrián Ramos,3.0
160,40,Germany,Bundesliga,2016,Bayer 04 Leverkusen,15,39,23.8,22,€6.80m,€265.03m,BayArena,30.210 Seats,€23.70m,€63.30m,€-39.60m,Tayfun Korkut;Roger Schmidt,Champions League Participant,Bernd Leno;Ramazan Özcan;Niklas Lomb;Jonathan Tah;Ömer Toprak;Aleksandar Dragovic;Kyriakos Papadopoulos;Tin Jedvaj;André Ramalho;Joel Abu Hanna;Wendell;Benjamin Henrichs;Danny da Costa;Roberto Hilbert;Robin Becker;Lukas Boeder;Lars Bender;Julian Baumgartlinger;Paterson Chato;Hakan Calhanoglu;Kevin Kampl;Charles Aránguiz;Marlon Frey;Atakan Akkaynak;Andrejs Ciganiks;Julian Brandt;Kai Havertz;Vladlen Yurchenko;Patrik Dzalto;Leon Bailey;Robbie Kruse;Karim Bellarabi;Admir Mehmedi;Seung-woo Ryu;Chicharito;Kevin Volland;Joel Pohjanpalo;Stefan Kießling;Marc Brasnic,12.0
161,40,Germany,Bundesliga,2016,FC Schalke 04,33,39,24.7,22,€5.57m,€217.25m,Veltins-Arena,62.271 Seats,€61.30m,€43.30m,+€18.00m,Markus Weinzierl,Europa League Participant,Ralf Fährmann;Fabian Giefer;Timon Wellenreuther;Alexander Nübel;Benedikt Höwedes;Matija Nastasic;Thilo Kehrer;Holger Badstuber;Naldo;Kaan Ayhan;Phil Neumann;Sead Kolasinac;Abdul-Rahman Baba;Dennis Aogo;Coke;Júnior Caiçara;Atsuto Uchida;Sascha Riether;Joshua Bitter;Johannes Geis;Benjamin Stambouli;Leon Goretzka;Nabil Bentaleb;Weston McKennie;Alessandro Schöpf;Max Meyer;Yevgen Konoplyanka;Donis Avdijaj;Fabian Reese;Daniel Caligiuri;Sidney Sam;Bernard Tekpetey;Breel Embolo;Guido Burgstaller;Eric Maxim Choupo-Moting;Franco Di Santo;Klaas-Jan Huntelaar;Felix Platte;Haji Wright,10.0
162,40,Germany,Bundesliga,2016,VfL Wolfsburg,82,43,24.5,21,€4.72m,€203.08m,Volkswagen Arena,30.000 Seats,€94.45m,€81.05m,+€13.40m,Dieter Hecking;Valérien Ismaël;Andries Jonker,,Koen Casteels;Diego Benaglio;Max Grün;Patrick Drewes;Phillip Menzel;Ricardo Rodríguez;Jeffrey Bruma;Robin Knoche;Philipp Wollscheid;Carlos Ascues;Hendrik Hansen;Moritz Sprenger;Robin Ziegele;Jannes Horn;Vieirinha;Marcel Schäfer;Luca Itter;Sebastian Jung;Luiz Gustavo;Josuha Guilavogui;Christian Träsch;Riechedly Bazoer;Yannick Gerhardt;Maximilian Arnold;Paul Seguin;Amara Condé;Yunus Malli;Daniel Didavi;Francisco Rodríguez;Justin Möbius;Julian Draxler;Paul-Georges Ntep;Josip Brekalo;Bruno Henrique;Leandro Putaro;Daniel Caligiuri;Jakub Blaszczykowski;Ashkan Dejagah;Ismail Azzaoui;Bas Dost;Mario Gómez;Borja Mayoral;Victor Osimhen,16.0
163,40,Germany,Bundesliga,2016,RB Leipzig,23826,33,23.6,17,€5.34m,€176.33m,Red Bull Arena,47.069 Seats,€100k,€95.95m,€-95.85m,Ralph Hasenhüttl,German Runner Up,Péter Gulácsi;Marius Müller;Fabio Coltorti;Benjamin Bellot;Willi Orbán;Dayot Upamecano;Kyriakos Papadopoulos;Bernardo;Atinc Nukan;Marvin Compper;Marcel Halstenberg;Anthony Jung;Dominik Franke;Lukas Klostermann;Benno Schmitz;Ken Gipson;John-Patrick Strauß;Diego Demme;Stefan Ilsanker;Rani Khedira;Naby Keïta;Marcel Sabitzer;Dominik Kaiser;Zsolt Kalmár;Emil Forsberg;Federico Palacios;Kamil Wojtkowski;Massimo Bruno;Timo Werner;Yussuf Poulsen;Oliver Burke;Davie Selke;Nils Quaschner,2.0
164,40,Germany,Bundesliga,2016,Borussia Mönchengladbach,18,33,24.4,16,€4.91m,€162.18m,Stadion im Borussia-Park,54.042 Seats,€45.10m,€41.25m,+€3.85m,Dieter Hecking;André Schubert,Champions League Participant;Europa League Participant,Yann Sommer;Tobias Sippel;Christofer Heimeroth;Moritz Nicolas;Andreas Christensen;Jannik Vestergaard;Nico Elvedi;Tony Jantschke;Timothée Kolodziejczak;Mamadou Doucouré;Nils Rütten;Oscar Wendt;Nico Schulz;Julian Korb;Christoph Kramer;Tobias Strobl;Marvin Schulz;Mahmoud Dahoud;László Bénes;Djibril Sow;Tsiy William Ndenge;Lars Stindl;Thorgan Hazard;Fabian Johnson;Ba-Muaka Simakala;Patrick Herrmann;Ibrahima Traoré;André Hahn;Jonas Hofmann;Mike Feigenspan;Raffael;Josip Drmic;Julio Villalba,9.0
165,40,Germany,Bundesliga,2016,TSG 1899 Hoffenheim,533,33,24.5,16,€4.20m,€138.63m,PreZero Arena,30.150 Seats,€37.00m,€27.44m,+€9.56m,Julian Nagelsmann,,Oliver Baumann;Gregor Kobel;Alexander Stolz;Niklas Süle;Kevin Vogt;Benjamin Hübner;Fabian Schär;Ermin Bicakcic;Kevin Akpoguma;Danilo Soares;Pavel Kaderabek;Jeremy Toljan;Stefan Posch;Sebastian Rudy;Eugen Polanski;Pirmin Schwegler;Nicolai Rapp;Benedikt Gimber;Kerem Demirbay;Nadiem Amiri;Lukas Rupp;Dennis Geiger;Steven Zuber;Marco Terrazzino;Philipp Ochs;Baris Atik;Andrej Kramaric;Sandro Wagner;Eduardo Vargas;Mark Uth;Ádám Szalai;Antonio Colak;In-hyeok Park,4.0
166,40,Germany,Bundesliga,2016,1.FC Köln,3,30,25.4,14,€3.87m,€116.15m,RheinEnergieSTADION,50.000 Seats,€19.00m,€8.35m,+€10.65m,Peter Stöger,,Timo Horn;Thomas Kessler;Sven Müller;Matthias Hamrol;Sven Bacher;Dominique Heintz;Frederik Sörensen;Neven Subotic;Mergim Mavraj;Dominic Maroh;Birk Risa;Jonas Hector;Konstantin Rausch;Lukas Klünter;Marco Höger;Salih Özcan;Matthias Lehmann;Milos Jojic;Marcel Hartel;Hikmet Ciftci;Pawel Olkowski;Filip Mladenovic;Leonardo Bittencourt;Marcel Risse;Christian Clemens;Anthony Modeste;Yuya Osako;Simon Zoller;Artjoms Rudnevs;Serhou Guirassy,5.0
167,40,Germany,Bundesliga,2016,1.FSV Mainz 05,39,39,24.3,23,€2.48m,€96.73m,Mewa Arena,33.305 Seats,€25.70m,€29.21m,€-3.51m,Martin Schmidt,Europa League Participant,Jonas Lössl;Jannik Huth;Florian Müller;Robin Zentner;Lukas Watkowiak;Stefan Bell;André Ramalho;Leon Balogun;Alexander Hack;Niko Bungert;Marin Sverko;Pierre Bengtsson;Gaëtan Bussmann;Giulio Donati;Daniel Brosinski;Jean-Philippe Gbamin;Fabian Frei;Levin Öztunali;Danny Latza;Suat Serdar;José Rodríguez;Yunus Malli;Pablo de Blasis;Todor Nedelev;Besar Halimi;Philipp Klement;Gerrit Holtmann;Jairo Samperio;Christian Clemens;Devante Parker;Bojan Krkic;Jhon Córdoba;Florian Niederlechner;Yoshinori Muto;Robin Quaison;Karim Onisiwo;Emil Berggreen;Aaron Seydel;Mounir Bouziane,15.0
168,40,Germany,Bundesliga,2016,Hertha BSC,44,33,25.0,15,€2.93m,€96.53m,Olympiastadion Berlin,74.667 Seats,€5.00m,€6.70m,€-1.70m,Pál Dárdai,,Rune Jarstein;Thomas Kraft;Nils-Jonathan Körber;John Anthony Brooks;Niklas Stark;Sebastian Langkamp;Fabian Lustenberger;Jordan Torunarigha;Florian Baak;Marvin Plattenhardt;Maximilian Mittelstädt;Marcus Mlynikowski;Mitchell Weiser;Peter Pekarik;Tolga Cigerci;Allan;Vladimir Darida;Per Ciljan Skjelbred;Jens Hegeler;Florian Kohls;Arne Maier;Julius Kade;Ondrej Duda;Genki Haraguchi;Alexander Baumjohann;Salomon Kalou;Valentin Stocker;Sinan Kurt;Alexander Esswein;Palkó Dárdai;Vedad Ibisevic;Julian Schieber;Sami Allagui,6.0
169,40,Germany,Bundesliga,2016,SV Werder Bremen,86,41,25.5,20,€2.18m,€89.45m,Wohninvest-Weserstadion,42.100 Seats,€27.20m,€23.70m,+€3.50m,Viktor Skrypnyk;Alexander Nouri,,Felix Wiedwald;Michael Zetterer;Jaroslav Drobny;Raphael Wolf;Eric Oelschlägel;Robert Bauer;Lamine Sané;Milos Veljkovic;Santiago García;Luca Caldirola;Niklas Moisander;Fallou Diagne;Ulisses Garcia;Leon Guwara;Janek Sternberg;Theodor Gebre Selassie;Clemens Fritz;Marnon Busch;Luca Zander;Florian Grillitsch;Philipp Bargfrede;Thanos Petsos;Lukas Fröde;Zlatko Junuzovic;Thomas Delaney;Maximilian Eggestein;Sambou Yatabaré;Niklas Schmidt;Florian Kainz;Melvyn Lorenzen;Serge Gnabry;Fin Bartels;Izet Hajrovic;Levent Aycicek;Max Kruse;Aron Jóhannsson;Claudio Pizarro;Lennart Thy;Justin Eilers;Ousman Manneh;Johannes Eggestein,8.0
170,40,Germany,Bundesliga,2016,SC Freiburg,60,36,25.0,14,€2.41m,€86.73m,Europa-Park Stadion,34.700 Seats,€5.15m,€16.78m,€-11.63m,Christian Streich,,Alexander Schwolow;Rafal Gikiewicz;Patric Klandt;Caglar Söyüncü;Marc Oliver Kempf;Manuel Gulde;Marc Torrejón;Georg Niedermeier;Fabian Menig;Christian Günter;Jonas Föhrenbach;Pascal Stenzel;Onur Bulut;Lukas Kübler;Nicolas Höfler;Amir Abrashi;Mike Frantz;Aleksandar Ignjovski;Jonas Meffert;Julian Schuster;Caleb Stanko;Janik Haberer;Vincent Sierro;Lucas Hufnagel;Mats Möller Daehli;Sebastian Kerk;Vincenzo Grifo;Florian Kath;Maximilian Philipp;Florian Niederlechner;Nils Petersen;Tim Kleindienst;Havard Nielsen;Karim Guédé;Fabian Schleusener;Amir Falahen,7.0
171,40,Germany,Bundesliga,2016,Hamburger SV,41,38,24.6,21,€2.12m,€80.48m,Volksparkstadion,57.000 Seats,€8.75m,€43.95m,€-35.20m,Bruno Labbadia;Markus Gisdol,,René Adler;Christian Mathenia;Tom Mickel;Andreas Hirzel;Kyriakos Papadopoulos;Cléber Reis;Gideon Jung;Mergim Mavraj;Johan Djourou;Oliver Oschkenat;Emir Spahic;Douglas Santos;Gotoku Sakai;Matthias Ostrzolek;Mats Köhlert;Dennis Diekmeier;Frank Ronstadt;Walace;Albin Ekdal;Dren Feka;Lewis Holtby;Vasilije Janjicic;Filip Kostic;Nicolai Müller;Alen Halilovic;Aaron Hunt;Mohamed Gouaida;Arianit Ferati;Finn Porath;Nabil Bahoui;Bakery Jatta;Ashton Götz;Luca Waldschmidt;Bobby Wood;Michael Gregoritsch;Pierre-Michel Lasogga;Sven Schipplock;Batuhan Altintas,14.0
172,40,Germany,Bundesliga,2016,Eintracht Frankfurt,24,35,24.1,22,€2.07m,€72.30m,Deutsche Bank Park,51.500 Seats,€12.05m,€3.80m,+€8.25m,Niko Kovac,German Cup runner-up,Lukas Hradecky;Heinz Lindner;Leon Bätge;Jesús Vallejo;David Abraham;Michael Hector;Marco Russ;Makoto Hasebe;Andersson Ordóñez;Furkan Zorba;Miguel Blanco-Lopez;Noel Knothe;Bastian Oczipka;Taleb Tawatha;Deji Beyreuther;Timothy Chandler;Guillermo Varela;Yanni Regäsel;Marius Wolf;Omar Mascarell;Slobodan Medojevic;Marc Stendera;Aymen Barkok;Max Besuschkow;Szabolcs Huszti;Marco Fabián;Mijat Gacinovic;Ante Rebic;Danny Blum;Shani Tarashaj;Alexander Meier;Haris Seferovic;Branimir Hrgota;Luc Castaignos;Enis Bunjaki,11.0
173,40,Germany,Bundesliga,2016,FC Augsburg,167,37,26.3,21,€1.78m,€65.85m,WWK ARENA,30.660 Seats,€15.05m,€23.70m,€-8.65m,Dirk Schuster;Manuel Baum,,Marwin Hitz;Andreas Luthe;Ioannis Gelios;Martin Hinteregger;Jeffrey Gouweleeuw;Kevin Danso;Marvin Friedrich;Jan-Ingwer Callsen-Bracker;Christoph Janker;Konstantinos Stafylidis;Philipp Max;Jonathan Schmid;Daniel Opare;Paul Verhaegh;Georg Teigl;Raphael Framberger;Daniel Baier;Gojko Kacar;Tim Rieder;Marco Schuster;Ja-cheol Koo;Dominik Kohr;Moritz Leitner;Jan Moravek;Markus Feulner;Erik Thommy;Halil Altintop;Julian Günther-Schmidt;Caiuby;Alexander Esswein;Alfred Finnbogason;Raúl Bobadilla;Dong-won Ji;Albian Ajeti;Takashi Usami;Tim Matavz;Shawn Parker,13.0
174,40,Germany,Bundesliga,2016,FC Ingolstadt 04,4795,32,24.8,15,€1.21m,€38.63m,Audi Sportpark,15.800 Seats,€4.55m,€7.95m,€-3.40m,Markus Kauczinski;Maik Walpurgis;Michael Henke,Relegated from 1st league,Martin Hansen;Örjan Nyland;Fabijan Buntic;Christian Ortag;Marcel Tisserand;Marvin Matip;Hauke Wahl;Romain Brégerie;Lukas Gerlspeck;Giuseppe Leo;Markus Suttner;Anthony Jung;Florent Hadergjonaj;Tobias Levels;Max Christiansen;Roger;Nico Rinderknecht;Pascal Groß;Almog Cohen;Alfredo Morales;Kerem Bülbül;Mathew Leckie;Sonny Kittel;Patrick Sussek;Robert Leipertz;Thomas Pledl;Stefan Lex;Maurice Multhaup;Elias Kachunga;Darío Lezcano;Lukas Hinterseer;Moritz Hartmann,17.0
175,40,Germany,Bundesliga,2016,SV Darmstadt 98,105,39,26.7,17,€666k,€25.98m,Merck-Stadion am Böllenfalltor,17.500 Seats,€5.20m,€4.10m,+€1.10m,Torsten Frings;Norbert Meier;Ramon Berndroth,Relegated from 1st league,Michael Esser;Daniel Heuer Fernandes;Igor Berezovskyi;Aytac Sulu;Florian Jungwirth;Immanuel Höhn;Patrick Banggaard;Alexander Milosevic;Júnior Díaz;Benjamin Gorka;Fabian Holland;Leon Guwara;Can Luka Aydogan;Silas Zehnder;Artem Fedetskyi;Markus Steinhöfer;Johannes Wolff;Sandro Sirigu;Wilson Kamavuaka;Peter Niemeyer;Yannick Stark;Jérôme Gondorf;Mario Vrancic;Liam Fisch;Marcel Heller;Hamit Altintop;Daniel Thur;László Kleinheisler;Änis Ben-Hatira;Denys Oliynyk;Sidney Sam;Jan Rosenthal;Victor Obinna;Roman Bezjak;Sven Schipplock;Antonio Colak;Felix Platte;Terrence Boyd;Dominik Stroh-Engel,18.0
176,40,Germany,Bundesliga,2017,Bayern Munich,27,38,24.7,19,€21.36m,€811.85m,Allianz Arena,75.024 Seats,€32.25m,€116.50m,€-84.25m,Willy Sagnol;Carlo Ancelotti;Jupp Heynckes,German Super Cup Winner;Champions League Participant;German Champion;German Cup runner-up,Manuel Neuer;Sven Ulreich;Christian Früchtl;Leo Weinkauf;Tom Starke;Ron-Thorben Hoffmann;Mats Hummels;David Alaba;Jérôme Boateng;Niklas Süle;Marco Friedl;Lukas Mai;Juan Bernat;Jonathan Meier;Rafinha;Joshua Kimmich;Javi Martínez;Sebastian Rudy;Niklas Dorsch;Thiago;Corentin Tolisso;Arturo Vidal;Renato Sanches;Felix Götze;Timothy Tillman;James Rodríguez;Milos Pantovic;Meritan Shabani;Kingsley Coman;Franck Ribéry;Fabian Benko;Franck Evina;Arjen Robben;Thomas Müller;Robert Lewandowski;Sandro Wagner;Kwasi Wriedt;Manuel Wintzheimer,1.0
177,40,Germany,Bundesliga,2017,Borussia Dortmund,16,35,25.0,19,€16.41m,€574.20m,SIGNAL IDUNA PARK,81.365 Seats,€275.95m,€122.59m,+€153.36m,Peter Bosz;Peter Stöger,German Supercup Runner Up,Roman Bürki;Dominik Reimann;Roman Weidenfeller;Manuel Akanji;Sokratis Papastathopoulos;Marc Bartra;Ömer Toprak;Neven Subotic;Dan-Axel Zagadou;Raphaël Guerreiro;Marcel Schmelzer;Sergio Gómez;Jeremy Toljan;Lukasz Piszczek;Felix Passlack;Erik Durm;Julian Weigl;Nuri Sahin;Mahmoud Dahoud;Gonzalo Castro;Sebastian Rode;Marco Reus;Mario Götze;Shinji Kagawa;Jadon Sancho;André Schürrle;Jacob Bruun Larsen;Jan-Niklas Beste;Ousmane Dembélé;Christian Pulisic;Andriy Yarmolenko;Maximilian Philipp;Pierre-Emerick Aubameyang;Michy Batshuayi;Alexander Isak,4.0
178,40,Germany,Bundesliga,2017,RB Leipzig,23826,28,24.1,19,€13.33m,€373.30m,Red Bull Arena,47.069 Seats,€24.54m,€63.50m,€-38.96m,Ralph Hasenhüttl,Champions League Participant;Europa League Participant,Péter Gulácsi;Yvon Mvogo;Fabio Coltorti;Philipp Köhn;Dayot Upamecano;Willi Orbán;Ibrahima Konaté;Bernardo;Marvin Compper;Marcel Halstenberg;Lukas Klostermann;Benno Schmitz;Diego Demme;Stefan Ilsanker;Niclas Stierlin;Naby Keïta;Marcel Sabitzer;Kevin Kampl;Konrad Laimer;Dominik Kaiser;Emil Forsberg;Federico Palacios;Bruma;Ademola Lookman;Timo Werner;Jean-Kévin Augustin;Oliver Burke;Yussuf Poulsen,6.0
179,40,Germany,Bundesliga,2017,Bayer 04 Leverkusen,15,27,25.3,14,€13.24m,€357.35m,BayArena,30.210 Seats,€91.10m,€51.00m,+€40.10m,Heiko Herrlich,,Bernd Leno;Ramazan Özcan;Niklas Lomb;Jonathan Tah;Panagiotis Retsos;Aleksandar Dragovic;Tin Jedvaj;André Ramalho;Wendell;Benjamin Henrichs;Sven Bender;Lars Bender;Julian Baumgartlinger;Kevin Kampl;Charles Aránguiz;Dominik Kohr;Marlon Frey;Julian Brandt;Kai Havertz;Vladlen Yurchenko;Leon Bailey;Karim Bellarabi;Admir Mehmedi;Kevin Volland;Lucas Alario;Joel Pohjanpalo;Stefan Kießling,5.0
180,40,Germany,Bundesliga,2017,FC Schalke 04,33,29,25.5,18,€9.46m,€274.35m,Veltins-Arena,62.271 Seats,€7.10m,€49.30m,€-42.20m,Domenico Tedesco,,Ralf Fährmann;Alexander Nübel;Michael Langer;Thilo Kehrer;Matija Nastasic;Benedikt Höwedes;Pablo Insua;Naldo;Abdul-Rahman Baba;Bastian Oczipka;Coke;Sascha Riether;Benjamin Stambouli;Johannes Geis;Leon Goretzka;Nabil Bentaleb;Weston McKennie;Alessandro Schöpf;Amine Harit;Max Meyer;Yevgen Konoplyanka;Marko Pjaca;Fabian Reese;Daniel Caligiuri;Bernard Tekpetey;Breel Embolo;Guido Burgstaller;Franco Di Santo;Cedric Teuchert,2.0
181,40,Germany,Bundesliga,2017,TSG 1899 Hoffenheim,533,36,24.1,13,€5.91m,€212.75m,PreZero Arena,30.150 Seats,€45.75m,€14.70m,+€31.05m,Julian Nagelsmann,Europa League Participant,Oliver Baumann;Gregor Kobel;Alexander Stolz;Kevin Vogt;Benjamin Hübner;Kevin Akpoguma;Havard Nordtveit;Ermin Bicakcic;Justin Hoogma;Simon Lorenz;Nico Schulz;Alexander Rossipal;Pavel Kaderabek;Jeremy Toljan;Stefan Posch;Felix Passlack;Florian Grillitsch;Eugen Polanski;Johannes Bühler;Nadiem Amiri;Kerem Demirbay;Dennis Geiger;Lukas Rupp;Robert Zulj;Maximilian Waack;Steven Zuber;Philipp Ochs;Robin Hack;Nicolas Wähling;Serge Gnabry;Andrej Kramaric;Mark Uth;Sandro Wagner;Ádám Szalai;Meris Skenderovic;David Otto,3.0
182,40,Germany,Bundesliga,2017,Borussia Mönchengladbach,18,35,24.6,19,€5.52m,€193.25m,Stadion im Borussia-Park,54.042 Seats,€31.08m,€37.25m,€-6.17m,Dieter Hecking,,Yann Sommer;Tobias Sippel;Moritz Nicolas;Christofer Heimeroth;Matthias Ginter;Nico Elvedi;Jannik Vestergaard;Reece Oxford;Tony Jantschke;Mamadou Doucouré;Florian Mayer;Jordan Beyer;Oscar Wendt;Mandela Egbo;Denis Zakaria;Christoph Kramer;Tobias Strobl;Marcel Benger;Michaël Cuisance;László Bénes;Aaron Herzog;Justin Hoffmanns;Lars Stindl;Thorgan Hazard;Vincenzo Grifo;Fabian Johnson;Ba-Muaka Simakala;Kwame Yeboah;Patrick Herrmann;Ibrahima Traoré;Jonas Hofmann;Raffael;Josip Drmic;Raúl Bobadilla;Julio Villalba,9.0
183,40,Germany,Bundesliga,2017,VfL Wolfsburg,82,33,24.3,19,€4.35m,€143.60m,Volkswagen Arena,30.000 Seats,€36.00m,€72.75m,€-36.75m,Bruno Labbadia;Martin Schmidt;Andries Jonker,,Koen Casteels;Max Grün;Phillip Menzel;John Anthony Brooks;Felix Uduokhai;Marcel Tisserand;Jeffrey Bruma;Robin Knoche;Paul Jaeckel;Luca Itter;Dominik Franke;William;Paul Verhaegh;Sebastian Jung;Ignacio Camacho;Josuha Guilavogui;Maximilian Arnold;Yannick Gerhardt;Riechedly Bazoer;Elvis Rexhbecaj;Yunus Malli;Daniel Didavi;Justin Möbius;Josip Brekalo;Paul-Georges Ntep;Renato Steffen;Jakub Blaszczykowski;Admir Mehmedi;Kaylen Hinds;Divock Origi;Mario Gómez;Landry Dimata;Victor Osimhen,16.0
184,40,Germany,Bundesliga,2017,VfB Stuttgart,79,34,24.7,17,€3.96m,€134.70m,Mercedes-Benz Arena,60.449 Seats,€7.60m,€30.90m,€-23.30m,Hannes Wolf;Tayfun Korkut,,Ron-Robert Zieler;Mitchell Langerak;Alexander Meyer;Jens Grahl;Timo Baumgartl;Emiliano Insúa;Holger Badstuber;Marcin Kaminski;Dennis Aogo;Aílton;Benjamin Pavard;Andreas Beck;Matthias Zimmermann;Santiago Ascacíbar;Ebenezer Ofori;Dzenis Burnic;Alexander Groiß;Berkay Özcan;Christian Gentner;Orel Mangala;Anto Grgic;Julian Green;Erik Thommy;Nicolas Sessa;Josip Brekalo;Carlos Mané;Jacob Bruun Larsen;Chadrac Akolo;Anastasios Donis;Takuma Asano;Mario Gómez;Daniel Ginczek;Simon Terodde;Pascal Breier,7.0
185,40,Germany,Bundesliga,2017,Hertha BSC,44,32,24.9,15,€4.11m,€131.45m,Olympiastadion Berlin,74.667 Seats,€18.00m,€14.00m,+€4.00m,Pál Dárdai,Europa League Participant,Rune Jarstein;Thomas Kraft;Jonathan Klinsmann;Dennis Smarsch;Niklas Stark;Karim Rekik;Jordan Torunarigha;Sebastian Langkamp;Fabian Lustenberger;Florian Baak;Marvin Plattenhardt;Maximilian Mittelstädt;Mitchell Weiser;Valentino Lazaro;Peter Pekarik;Vladimir Darida;Arne Maier;Per Ciljan Skjelbred;Julius Kade;Genki Haraguchi;Ondrej Duda;Sidney Friede;Maurice Covic;Mathew Leckie;Salomon Kalou;Valentin Stocker;Sinan Kurt;Alexander Esswein;Palkó Dárdai;Davie Selke;Vedad Ibisevic;Julian Schieber,10.0
186,40,Germany,Bundesliga,2017,Eintracht Frankfurt,24,36,25.0,23,€3.50m,€126.15m,Deutsche Bank Park,51.500 Seats,€4.92m,€19.20m,€-14.29m,Niko Kovac,German Cup winner ;German Supercup Runner Up,Lukas Hradecky;Jan Zimmermann;Leon Bätge;Carlos Salcedo;David Abraham;Simon Falette;Makoto Hasebe;Marco Russ;Noel Knothe;Jetro Willems;Taleb Tawatha;Deji Beyreuther;Marius Wolf;Timothy Chandler;Danny da Costa;Omar Mascarell;Gelson Fernandes;Slobodan Medojevic;Jonathan de Guzmán;Marc Stendera;Aymen Barkok;Marijan Cavar;Max Besuschkow;Sahverdi Cetin;Nelson Mandela Mbouhom;Mijat Gacinovic;Kevin-Prince Boateng;Marco Fabián;Daichi Kamada;Ante Rebic;Danny Blum;Alexander Meier;Sébastien Haller;Luka Jovic;Branimir Hrgota;Renat Dadashov,8.0
187,40,Germany,Bundesliga,2017,SV Werder Bremen,86,33,25.6,19,€3.25m,€107.15m,Wohninvest-Weserstadion,42.100 Seats,€8.90m,€18.60m,€-9.70m,Alexander Nouri;Florian Kohfeldt,,Jiri Pavlenka;Michael Zetterer;Jaroslav Drobny;Luca Plogmann;Milos Veljkovic;Robert Bauer;Sebastian Langkamp;Niklas Moisander;Lamine Sané;Marco Friedl;Luca Caldirola;Jesper Verlaat;Ludwig Augustinsson;Ulisses Garcia;Theodor Gebre Selassie;Philipp Bargfrede;Ole Käuper;Thore Jacobsen;Thomas Delaney;Maximilian Eggestein;Zlatko Junuzovic;Jérôme Gondorf;Niklas Schmidt;Florian Kainz;Milot Rashica;Fin Bartels;Izet Hajrovic;Max Kruse;Ishak Belfodil;Aron Jóhannsson;Yuning Zhang;Johannes Eggestein;Justin Eilers,11.0
188,40,Germany,Bundesliga,2017,SC Freiburg,60,36,25.5,14,€2.79m,€100.60m,Europa-Park Stadion,34.700 Seats,€27.80m,€19.65m,+€8.15m,Christian Streich,,Alexander Schwolow;Rafal Gikiewicz;Patric Klandt;Caglar Söyüncü;Robin Koch;Marc Oliver Kempf;Philipp Lienhart;Manuel Gulde;Georg Niedermeier;Christian Günter;Gaëtan Bussmann;Chima Okoroji;Pascal Stenzel;Lukas Kübler;Onur Bulut;Mohamed Dräger;Nicolas Höfler;Bartosz Kapustka;Amir Abrashi;Mike Frantz;Patrick Kammerbauer;Aleksandar Ignjovski;Caleb Stanko;Jonas Meffert;Julian Schuster;Janik Haberer;Vincent Sierro;Marco Terrazzino;Ryan Kent;Florian Kath;Yoric Ravet;Nils Petersen;Florian Niederlechner;Lucas Höler;Tim Kleindienst;Karim Guédé,15.0
