id,name,appearances,goals,asists,yellow_cards,second_yellow_cards,red_cards,minutes_played,goals_conceded,clean_sheets
34283,lazaros-christodoulopoulos,44,15,3,6,-,1,2.448',,
459945,nunzio-lella,39,4,-,4,-,-,3.037',,
169880,giovanni-di-lorenzo,42,1,7,5,-,-,3.713',,
568333,adam-obert,26,1,-,1,-,-,1.983',,
111433,frederic-veseli,9,-,-,2,1,-,599',,
617019,matthew-garbett,30,3,2,5,-,1,2.252',,
398061,ibourahima-balde,21,3,4,4,-,-,1.201',,
70689,filippo-falco,26,2,4,2,-,-,1.135',,
393493,ali-samake,29,1,1,3,-,-,2.118',,
422539,fabio-porru,23,2,1,8,-,-,1.791',,
421768,alessandro-cortinovis,30,1,2,2,-,-,1.462',,
255450,aleksey-miranchuk,25,2,5,-,-,-,945',,
540827,suf-podgoreanu,5,-,1,-,-,-,110',,
242940,edoardo-goldaniga,13,-,-,3,-,-,975',,
349033,riccardo-cappa,23,2,1,3,-,-,1.568',,
610383,filippo-frison,33,1,-,9,-,-,2.797',,
709970,jan-oliveras,20,1,5,-,-,-,929',,
402581,thomas-rodriguez,19,-,-,2,-,-,580',,
240897,arturo-calabresi,34,2,2,5,-,-,1.859',,
215616,erick-pulgar,27,-,1,6,-,-,1.436',,
268179,moustapha-seck,35,1,4,9,1,-,2.996',,
100497,alejandro-gonzalez,31,1,-,7,-,-,2.588',,
459300,axel-desjardins,22,-,,1,-,-,1.915',9,15
238986,mario-pugliese,16,2,-,4,-,-,757',,
305947,albert-gudmundsson,40,7,2,7,-,-,2.260',,
487829,christian-dalle-mura,17,-,-,2,-,-,1.331',,
146143,zinedine-machach,24,3,-,4,1,-,1.001',,
347656,antonio-di-nardo,37,12,-,7,-,-,3.074',,
496270,gianmarco-cangiano,7,-,1,-,-,-,248',,
409553,franco-ferrari,41,17,6,5,1,-,2.297',,
84903,mirko-valdifiori,2,-,-,-,-,-,64',,
337514,paolo-scannapieco,36,1,-,12,1,-,3.079',,
39828,antonino-barilla,8,-,-,1,-,-,200',,
183031,koffi-djidji,26,-,-,4,1,-,1.859',,
297731,enrico-bearzotti,37,-,1,2,-,-,1.953',,
21829,francesco-benussi,,,,,,,,,
41994,luca-ceccarelli,,,,,,,,,
315568,lorenzo-di-livio,31,1,1,8,-,-,2.018',,
264116,gaston-pereiro,32,5,2,1,-,-,1.076',,
650993,filippo-missori,37,3,1,2,-,-,2.564',,
313830,pablo-galdames,20,-,-,3,-,-,1.117',,
87210,davide-astori,,,,,,,,,
3713,massimo-maccarone,,,,,,,,,
459452,riccardo-ladinetti,18,1,-,4,-,-,986',,
28827,alessandro-gazzi,,,,,,,,,
312752,alessio-benedetti,,,,,,,,,
6442,antonio-rosati,1,-,,-,-,-,90',1,-
459658,andrea-cambiaso,28,1,4,4,1,-,1.930',,
370734,nicolas-garmendia,,,,,,,,,
616228,filippo-neri,2,-,,-,-,-,180',-,2
332179,matteo-pessina,37,2,1,-,-,-,1.935',,
463795,filippo-gilli,34,-,-,9,-,-,2.588',,
432895,pedro,59,29,10,4,-,-,3.214',,
660860,diego-coppola,19,-,-,1,-,-,1.599',,
287700,mohamed-fares,9,2,1,2,-,-,586',,
340264,leonardo-vitali,13,-,,1,-,-,1.170',19,4
226085,robert-muric,37,12,10,1,-,-,2.551',,
745436,salim-abubakar,31,1,2,7,-,-,2.209',,
579294,aimar-sher,5,-,-,-,-,-,286',,
204987,dor-peretz,21,-,2,2,-,-,730',,
457674,alessandro-di-pardo,30,1,1,7,1,-,2.047',,
358753,patrick-asmah,10,-,1,1,-,-,512',,
567470,samuel-giovane,39,3,4,11,-,-,2.685',,
387112,luka-dumancic,15,-,1,1,-,-,825',,
169179,alan-empereur,47,1,-,15,1,-,3.909',,
9967,blerim-dzemaili,26,1,4,6,-,-,1.698',,
287690,filippo-damian,31,2,1,5,-,-,2.363',,
355501,amadou-diawara,8,-,1,-,-,-,307',,
176140,rodrigo-ely,12,3,-,5,-,-,980',,
34334,enrico-alfonso,11,-,,-,-,-,990',19,1
377665,arnor-sigurdsson,22,6,4,4,-,-,1.304',,
16120,edgar-barreto,20,1,-,4,-,-,1.307',,
88685,antonio-donnarumma,44,-,,2,-,-,3.960',30,19
163086,cristiano-piccini,22,1,-,3,-,-,1.157',,
199953,caleb-ekuban,33,2,2,2,-,-,1.923',,
165513,berat-djimsiti,41,3,1,6,-,-,2.933',,
43411,roberto-colombo,,,,,,,,,
84845,francesco-renzetti,18,-,2,3,-,-,1.049',,
378260,david-schnegg,22,1,-,8,1,-,1.197',,
290785,sebastian-gamarra,,,,,,,,,
721481,roman-lazar,8,-,,-,-,-,642',6,4
503638,mohamed-ihattaren,6,4,2,-,-,-,277',,
566936,antonio-cioffi,31,5,-,4,-,-,2.062',,
308278,rey-manaj,30,5,-,9,-,-,1.769',,
346560,alessandro-mallamo,34,3,4,2,-,-,1.751',,
553512,riccardo-boscolo-chio,23,2,2,1,-,-,969',,
323147,enrico-brignola,23,-,-,-,-,-,619',,
337699,mattia-cella,,,,,,,,,
19438,michele-canini,,,,,,,,,
390159,vincenzo-millico,20,3,1,5,-,-,727',,
170481,jean-daniel-akpa-akpro,13,-,-,2,-,-,415',,
386449,emanuele-valerio,,,,,,,,,
286373,alhassane-soumah,1,-,-,-,-,-,90',,
382007,andrej-kotnik,18,1,1,3,-,-,648',,
625630,lorenzo-chiti,1,-,-,1,-,-,80',,
5793,giovanni-pasquale,,,,,,,,,
136130,andrea-romano,,,,,,,,,
616628,giorgio-cittadini,20,-,2,4,-,-,1.343',,
167105,lukas-lerager,44,9,3,10,-,-,3.136',,
21887,giovanni-marchese,,,,,,,,,
386552,lassana-coulibaly,33,-,-,3,-,-,2.412',,
54581,ilija-nestorovski,9,1,1,1,-,-,217',,
340636,federico-abelli,30,2,2,3,-,1,2.361',,
128220,luis-alberto,44,5,12,7,-,-,3.002',,
877620,moussa-mane,16,-,1,2,-,-,1.106',,
85208,matteo-scozzarella,4,-,-,-,-,-,218',,
324804,yann-karamoh,35,4,3,3,-,1,1.763',,
5970,dario-dainelli,,,,,,,,,
15951,dani-alves,17,1,4,3,-,1,1.392',,
340538,ze-turbo,32,20,3,-,-,-,2.775',,
159026,ricardo-kishna,26,4,11,2,-,-,1.822',,
413605,david-okereke,34,7,1,5,-,1,2.171',,
183841,petar-stojanovic,37,1,1,10,1,-,3.062',,
60534,sebastian-eriksson,17,1,1,4,-,-,780',,
225873,karol-linetty,18,-,3,2,-,-,1.043',,
28021,samir-handanovic,50,-,,1,-,-,4.560',40,21
74448,andrea-rispoli,20,-,-,1,-,-,1.211',,
189432,gaspar-iniguez,13,1,-,2,-,-,421',,
49841,hamdi-harbaoui,,,,,,,,,
105892,lucas-castro,37,-,2,7,-,-,2.414',,
160736,noe-dussenne,23,1,-,8,-,1,2.027',,
315869,maurizio-schaeper,19,-,,3,-,-,1.603',19,5
227081,joaquin-correa,36,6,2,3,-,-,1.317',,
231378,timo-letschert,6,-,-,1,-,-,469',,
136135,matteo-solini,32,1,1,5,2,-,2.430',,
337316,edoardo-stanghellini,14,-,-,2,-,-,1.016',,
66521,keisuke-honda,,,,,,,,,
364136,lorenzo-gavioli,13,1,1,2,-,-,488',,
618505,davide-costanzo,34,1,-,8,-,-,2.884',,
355444,andrea-dini,33,-,,4,-,-,2.970',42,8
344595,aurelien-nguiamba,4,-,-,2,-,-,73',,
650224,christos-kourfalidis,35,3,6,7,-,-,2.694',,
6043,stefano-mauri,,,,,,,,,
524428,nicolas-galazzi,31,4,7,7,-,-,2.369',,
181382,abdoulaye-toure,21,-,1,1,-,-,982',,
163062,luca-bittante,12,-,-,2,1,-,585',,
552472,nahuel-estevez,27,-,4,9,-,-,2.152',,
340070,simone-edera,4,-,1,-,-,-,131',,
28005,joan-verdu,,,,,,,,,
543727,botond-balogh,5,-,-,3,-,-,280',,
581604,pietro-boer,2,-,,-,-,-,180',3,-
34239,aleandro-rosi,20,3,1,8,-,-,1.238',,
197929,ivan-provedel,31,-,,2,-,-,2.762',52,7
533806,vincenzo-mustacciolo,23,-,-,3,1,1,1.037',,
705242,mattia-timmoneri,24,1,1,4,1,-,2.063',,
34453,birkir-bjarnason,33,7,1,2,-,-,1.909',,
678006,elia-boseggia,14,-,,-,-,-,1.260',27,2
54984,diego-perotti,11,-,-,1,-,-,278',,
392577,matteo-rover,44,8,1,4,-,-,2.447',,
22598,gianni-munari,,,,,,,,,
679754,niklas-pyyhtia,26,2,3,3,-,-,1.986',,
291314,andrea-zaccagno,-,-,,-,-,-,-,-,-
85240,eugenio-lamanna,2,-,,-,-,1,180',2,-
393605,andrea-tessiore,34,1,3,6,-,-,2.951',,
261611,ali-adnan,1,-,-,-,-,-,31',,
349389,pierluigi-pinto,22,-,-,4,-,-,1.384',,
26263,maxi-lopez,,,,,,,,,
19671,daniel-pavlovic,17,2,1,3,-,-,1.180',,
358003,simone-canestrelli,26,2,1,9,-,1,2.144',,
43848,miguel-veloso,24,-,4,6,1,-,1.503',,
45389,samuel-di-carmine,33,5,1,2,-,1,1.520',,
417414,davide-marfella,1,-,,-,-,-,10',-,1
476624,christian-pastina,6,-,-,1,-,-,405',,
552751,luigi-aquino,18,4,-,4,1,-,1.479',,
704709,mattia-damiani,18,-,1,8,-,-,1.351',,
189453,jonathan-silva,13,-,-,4,-,-,514',,
354814,mbala-nzola,22,2,1,3,-,-,1.131',,
312341,luca-ravanelli,18,-,-,4,-,-,1.518',,
66736,lisandro-magallan,31,1,1,6,-,-,2.299',,
473887,david-heidenreich,4,1,-,2,-,-,234',,
432982,andreas-skov-olsen,36,6,11,-,-,-,1.929',,
85605,fabrizio-cacciatore,16,1,-,3,-,-,1.215',,
566861,issa-bah,22,3,1,3,1,-,1.130',,
396359,riccardo-taccori,,,,,,,,,
19104,giuseppe-rossi,14,3,-,1,-,-,383',,
553513,nicholas-bonfanti,16,10,-,1,-,-,784',,
380350,igor,35,-,1,4,-,-,2.626',,
55751,samuel-armenteros,11,1,-,-,-,-,318',,
340448,kristjan-matosevic,21,-,,4,-,-,1.890',31,5
149829,miha-zajc,41,9,2,7,-,-,2.755',,
582354,benedetto-barba,35,-,1,9,1,-,2.969',,
244275,gabriel-barbosa,63,29,5,19,1,-,4.972',,
434295,lazar-nikolic,36,5,3,6,-,-,3.117',,
75411,carlo-pinsoglio,1,-,,-,-,-,44',1,-
421773,riccardo-tonin,24,1,1,4,-,-,829',,
162942,federico-franchini,,,,,,,,,
323934,matheus-pereira,36,5,3,15,-,-,2.648',,
163639,federico-ceccherini,35,1,-,11,1,-,2.461',,
534198,abdoul-hate-bane,33,1,-,4,-,2,2.680',,
34344,cristian-zapata,34,1,-,5,-,-,2.968',,
102984,antonio-junior-vacca,22,-,1,5,-,-,1.103',,
537142,salvatore-rimoli,18,-,1,2,-,-,762',,
615930,matei-ilie,1,-,-,-,-,-,37',,
28833,andrea-coda,,,,,,,,,
373358,enrico-vencato,,,,,,,,,
285796,lorenzo-simonetti,27,2,-,3,-,-,1.516',,
315852,mirko-antonucci,38,3,8,6,-,-,2.410',,
621277,silvio-colella,16,1,2,1,-,-,1.352',,
285279,lorenzo-ranelli,26,2,2,5,-,-,2.046',,
168416,david-ivan,22,-,1,3,-,-,1.595',,
99254,luigi-sepe,16,-,,2,-,-,1.394',24,1
203412,andreas-cornelius,42,17,5,1,-,-,2.681',,
28396,edin-dzeko,49,17,10,3,-,-,3.370',,
288000,michele-troiani,,,,,,,,,
430280,hans-nicolussi-caviglia,7,1,1,3,-,-,306',,
355104,jose-machin,30,5,4,8,-,-,1.772',,
487834,lorenzo-pirola,14,-,-,-,-,-,782',,
277335,bruno-henrique,33,2,6,4,-,-,2.030',,
245072,stipe-perica,46,17,3,4,-,-,3.042',,
5880,morgan-de-sanctis,,,,,,,,,
48974,luiz-adriano,16,4,2,3,-,-,1.303',,
25508,salvatore-sirigu,37,-,,-,-,-,3.330',59,10
344321,michal-tomic,37,1,3,2,-,1,1.534',,
74615,abdelhamid-el-kaoutari,12,-,-,4,-,-,1.003',,
659781,jack-de-vries,24,14,7,6,1,1,1.940',,
163216,dimitri-bisoli,41,5,5,5,-,-,3.284',,
44136,domenico-criscito,37,8,1,8,-,-,2.990',,
808559,justin-kumi,35,4,-,3,-,-,1.850',,
317482,marko-rog,8,-,1,-,-,-,307',,
370435,ludovico-dorazio,15,-,1,-,-,-,397',,
440718,michele-emmausso,28,6,2,4,-,-,1.366',,
486624,musa-barrow,35,6,7,-,-,-,2.182',,
20005,papu-gomez,40,6,3,5,-,-,2.560',,
700646,andre-silva,12,-,-,1,-,-,267',,
623851,khadim-ndiaye,10,-,,3,-,-,900',5,6
541232,caio-vinicius-pirana,,,,,,,,,
392964,emmanuel-latte-lath,19,3,-,3,-,-,875',,
297648,simone-muratore,3,-,-,-,-,-,101',,
16137,franco-brienza,,,,,,,,,
413507,nikola-milenkovic,39,3,-,10,1,-,3.329',,
377043,loris-zonta,35,1,2,3,-,-,2.092',,
110577,damiano-zanon,,,,,,,,,
486597,matias-nani,29,1,-,7,-,-,2.395',,
392333,aldo-caiazza,23,1,-,3,-,-,1.355',,
504209,gianluca-busio,29,1,2,8,-,-,1.957',,
397824,andrea-sana,,,,,,,,,
352663,lorenzo-migliorelli,-,-,-,-,-,-,-,,
346528,stefano-mazzini,6,-,,1,-,-,487',9,2
515621,thomas-fantoni,,,,,,,,,
390732,simone-caputo,,,,,,,,,
46552,kamil-glik,28,-,-,4,-,2,2.234',,
257751,simone-bastoni,32,3,4,5,-,1,2.357',,
353998,aaron-mattia-tabacchi,,,,,,,,,
616667,mattia-pagliuca,26,2,3,6,1,-,1.754',,
165531,jacopo-dezi,21,-,-,2,-,-,1.577',,
121756,romulo,26,1,-,2,-,-,1.695',,
169052,edenilson,54,10,6,4,-,-,4.051',,
381794,lorenzo-carissoni,20,-,2,4,-,-,1.688',,
182923,stefano-denswil,29,-,2,3,-,-,2.032',,
312735,bryan-cabezas,5,-,1,2,-,-,205',,
459821,davide-sibilia,6,1,-,-,-,-,370',,
189410,rodrigo-aguirre,32,12,4,7,-,-,2.231',,
303111,emmanuel-besea,16,1,-,3,-,-,546',,
659648,gioele-zacchi,15,-,,1,-,-,1.380',14,5
343504,guido-vadala,26,2,1,-,-,-,931',,
339782,alessandro-rossi,16,-,-,3,-,-,166',,
547786,louis-munteanu,11,2,-,1,-,-,649',,
348431,cazim-suljic,40.0,-,4,10,-,-,3.277',,
612065,karim-zedadka,12.0,-,-,3,-,-,440',,
287663,luca-valzania,29.0,1,2,6,-,-,1.695',,
457931,luiz-felipe,40.0,-,1,13,-,1,3.327',,
390177,nedim-bajrami,38.0,9,7,3,-,-,2.284',,
56513,oliver-kragl,14.0,3,4,2,-,-,828',,
353799,lorenzo-adorni,38.0,4,-,14,-,-,3.392',,
617808,jacopo-sassi,31.0,-,,2,-,-,2.820',41.0,9
262939,johan-mojica,34.0,2,5,4,-,1,2.977',,
61783,mirko-eramo,30.0,1,2,7,-,-,1.176',,
396101,alessandro-marongiu,,,,,,,,,
700643,martin-turk,13.0,-,,2,-,-,1.170',12.0,5
571604,giorgio-scalvini,30.0,4,-,3,1,-,1.705',,
343950,cristian-had%C5%BEiosmanovi%C4%87,39.0,1,6,9,-,-,3.090',,
633377,kaique-rocha,20.0,-,-,4,-,-,1.394',,
21752,tommaso-berni,,,,,,,,,
228604,luca-crecco,32.0,1,3,5,-,-,1.578',,
315862,filippo-melegoni,27.0,1,-,2,-,-,1.121',,
561150,vittorio-agostinelli,30.0,4,2,6,-,-,2.219',,
297064,francesco-bonfiglio,29.0,9,2,2,1,-,1.455',,
290768,kevin-yamga,40.0,10,5,4,-,-,3.258',,
392545,frank-tsadjout,33.0,5,2,5,-,-,2.208',,
85528,marco-silvestri,37.0,-,,1,-,-,3.360',52.0,7
54928,diego-godin,29.0,2,2,3,-,-,2.115',,
55000,vincenzo-fiorillo,2.0,-,,-,-,-,180',6.0,-
539220,angelo-ndrecka,14.0,-,1,-,-,-,702',,
35747,simone-missiroli,25.0,-,3,-,-,-,1.264',,
582302,enrico-di-gesu,31.0,2,1,3,-,-,2.476',,
134983,andrea-la-mantia,19.0,3,2,-,-,1,561',,
94943,nicola-citro,12.0,3,-,-,-,-,325',,
22328,fabio-quagliarella,35.0,6,3,2,-,-,1.795',,
460658,christian-koffi,18.0,1,-,3,-,-,1.113',,
61770,emanuele-terranova,32.0,3,-,6,-,1,2.744',,
543736,krisztofer-horvath,33.0,19,12,7,-,-,2.628',,
345742,alessandro-quaini,4.0,-,-,1,-,-,111',,
61511,camillo-ciano,34.0,4,4,9,-,-,2.363',,
104752,konstantinos-manolas,21.0,-,-,6,-,-,1.514',,
498557,jean-freddi-greco,5.0,-,-,-,-,-,173',,
51736,marco-mancosu,34.0,6,2,5,-,-,2.911',,
7797,albano-bizzarri,,,,,,,,,
139634,ledian-memushaj,31.0,3,3,6,-,-,1.828',,
163542,alberto-almici,21.0,2,1,5,-,-,1.351',,
503485,alexandro-cavagnera,11.0,-,-,1,-,-,510',,
75327,marco-calderoni,28.0,-,4,6,1,-,1.548',,
386571,leonardo-merio,,,,,,,,,
167859,stefano-sturaro,26.0,-,-,12,-,-,1.827',,
390160,salvatore-esposito,36.0,3,3,6,-,-,2.476',,
482792,simone-rabbi,37.0,5,2,3,-,-,2.022',,
396682,luca-gagliano,19.0,6,1,1,-,-,727',,
73920,antonio-cinelli,37.0,1,2,3,-,1,2.208',,
92880,andrea-mazzarani,26.0,2,-,5,-,-,1.208',,
315866,francesco-pio-russo,35.0,7,1,4,-,-,2.044',,
336960,giuseppe-pezzella,29.0,-,3,4,-,-,1.299',,
678441,daniele-montevago,32.0,9,7,6,2,-,2.087',,
146743,luca-antei,,,,,,,,,
818888,antonio-raimondo,35.0,14,2,7,-,-,2.813',,
160344,leonardo-mancuso,30.0,6,1,-,-,-,1.321',,
142920,aleksandar-trajkovski,23.0,2,3,1,-,-,1.102',,
19446,riccardo-montolivo,,,,,,,,,
140757,daniel-bessa,25.0,1,2,4,1,-,838',,
287343,lorenzo-saporetti,28.0,1,-,8,-,-,2.327',,
294576,bruno-gomes,17.0,3,-,-,-,-,491',,
176463,davide-cais,,,,,,,,,
183494,issa-cissokho,,,,,,,,,
397033,sandro-tonali,45.0,5,3,11,-,-,3.153',,
492319,franco-israel,39.0,-,,1,-,-,3.540',39.0,12
16993,jeremy-menez,17.0,5,-,6,1,-,941',,
149525,antonio-caracciolo,37.0,2,2,10,-,-,3.232',,
326031,matthijs-de-ligt,42.0,3,1,5,1,-,3.691',,
238947,elio-capradossi,32.0,2,-,4,-,-,2.832',,
256008,facundo-lescano,35.0,10,2,5,-,-,1.946',,
223864,pa-konate,28.0,4,4,4,-,-,2.424',,
474811,sulaiman-oyewale,18.0,-,3,3,-,-,1.438',,
704117,alex-arnofoli,25.0,-,-,2,-,-,1.530',,
704708,riccardo-castagnaviz,26.0,2,2,8,-,-,1.946',,
393487,shady-oukhadda,32.0,1,2,6,-,-,2.367',,
225874,igor-lasicki,8.0,-,-,2,-,-,649',,
167491,stefano-sabelli,27.0,-,1,6,-,-,1.742',,
568117,alessandro-rigo,,,,,,,,,
85825,jasmin-kurtic,51.0,18,3,15,-,-,3.921',,
68863,mauro-icardi,30.0,5,-,1,-,-,1.302',,
200790,nabil-jaadi,23.0,2,1,1,-,-,916',,
264514,luca-vido,31.0,6,3,4,-,-,1.451',,
179757,maximiliano-olivera,29.0,1,3,7,-,2,2.550',,
392514,gennaro-ruggiero,37.0,-,2,6,1,-,2.814',,
405399,denis-dragus,30.0,6,2,4,-,-,1.258',,
215390,gustavo-gomez,60.0,11,1,14,-,-,5.406',,
205006,rick-karsdorp,51.0,-,7,10,1,-,4.083',,
171307,joshua-brillante,28.0,2,1,3,1,-,2.417',,
118689,leonardo-spinazzola,4.0,-,-,2,-,-,152',,
337383,andrea-boffelli,38.0,-,-,7,-,-,3.350',,
539632,lorenzo-moretti,34.0,1,3,4,-,-,2.680',,
347353,leonardo-marson,15.0,-,,-,-,-,1.350',26.0,4
392959,andrea-colpani,37.0,5,1,4,-,-,1.768',,
226524,morten-thorsby,38.0,4,1,10,-,-,3.154',,
438961,michael-svoboda,21.0,-,-,2,-,1,1.452',,
78590,kamil-wilczek,29.0,8,-,3,-,-,1.729',,
240244,cristian-dellorco,30.0,-,1,8,-,-,2.523',,
38607,federico-di-francesco,28.0,5,2,3,-,-,1.574',,
197491,alex-ferrari,24.0,1,-,4,-,-,1.740',,
198067,filip-helander,11,2,-,-,-,-,841',,
290862,maxime-lopez,37,2,2,14,-,-,3.073',,
319231,claudiu-micovschi,27,1,2,1,-,-,1.132',,
114340,gabriel-silva,18,-,1,-,-,-,1.011',,
289510,samuel-bastien,30,1,1,5,-,-,1.965',,
61546,facundo-roncaglia,33,-,-,9,-,-,2.441',,
357991,alessandro-plizzari,3,-,,1,-,-,270',3.0,1
95438,marko-livaja,40,32,7,7,-,-,3.464',,
126687,valentin-eysseric,32,6,12,9,1,1,2.324',,
3507,christian-abbiati,,,,,,,,,
357997,thomas-schiro,15,-,1,1,-,1,585',,
292422,simone-pontisso,35,1,4,4,-,-,2.060',,
441385,gonzalo-maroni,19,-,1,2,-,-,532',,
84344,davide-santon,,,,,,,,,
487333,paolo-gozzi,25,-,1,4,-,-,1.602',,
265077,luca-crosta,10,-,,1,-,-,900',9.0,4
535740,giuseppe-ciocci,33,-,,6,-,-,2.970',42.0,8
33218,luca-cigarini,34,1,10,14,-,-,2.502',,
497312,federico-artioli,32,2,1,2,-,-,1.401',,
5957,alberto-aquilani,,,,,,,,,
391686,massimo-tazzer,22,-,2,2,-,-,1.302',,
353922,mert-muldur,33,-,1,5,-,-,2.181',,
392049,mauro-zitelli,,,,,,,,,
244061,lorenzo-del-pinto,5,-,1,-,-,-,286',,
282810,carles-perez,28,3,1,2,-,-,991',,
136133,andrea-schiavone,15,1,-,2,-,-,630',,
411211,niccolo-ricchi,7,-,1,1,-,-,470',,
463497,lorenzo-avogadri,1,-,,-,-,-,90',4.0,-
96766,cristian-galano,20,1,-,1,-,-,1.055',,
538569,tommaso-milanese,35,1,1,3,-,-,2.286',,
213854,cedric-gondo,30,2,3,3,1,-,1.214',,
200194,federico-mattiello,13,-,-,2,2,-,552',,
52312,sebastian-giovinco,2,-,-,-,-,-,37',,
670096,tanner-tessmann,23,-,-,1,-,1,842',,
315843,alessandro-semprini,33,-,1,5,-,-,2.435',,
395739,kevin-piscopo,21,1,2,1,-,-,1.243',,
381370,pietro-beruatto,39,1,6,10,-,-,3.216',,
162961,valerio-verre,20,1,1,2,-,1,812',,
433584,alessio-zerbin,32,9,3,6,-,-,2.141',,
283060,lorenzo-dickmann,33,3,3,6,-,1,2.831',,
538063,lucas-felippe,19,3,-,2,-,1,1.550',,
397950,giuseppe-mastinu,35,2,1,8,-,-,1.568',,
286276,alfredo-bifulco,35,7,3,2,-,-,1.918',,
330289,cheick-keita,31,-,2,8,1,-,2.630',,
135747,luca-lezzerini,8,-,,2,-,-,676',12.0,1
225335,wallace,38,1,1,7,-,-,3.126',,
262523,davide-calabria,33,2,3,2,-,-,2.595',,
404418,david-hancko,44,10,7,5,-,-,3.915',,
62735,pietro-iemmello,18,8,2,1,-,-,1.047',,
391931,marco-alia,27,-,,4,-,-,2.374',24.0,9
329723,gil-dias,18,1,2,1,-,-,823',,
561653,yves-kouadio,,,,,,,,,
389578,thomas-bolis,25,3,1,7,-,-,1.654',,
61786,guido-marilungo,27,-,2,2,-,-,799',,
370704,mario-ierardi,15,2,-,6,-,-,956',,
38592,juanito-gomez,32,6,3,5,-,-,1.814',,
421775,nicolo-armini,20,-,-,2,1,-,1.389',,
126673,adama-soumaoro,29,-,1,6,-,2,2.357',,
218067,jacopo-petriccione,25,-,-,3,-,-,1.053',,
321065,edoardo-soleri,45,12,4,4,-,-,1.784',,
364132,flavio-bianchi,19,3,2,-,-,-,560',,
298635,grigoris-kastanos,29,1,2,4,-,1,1.432',,
85270,pier-graziano-gori,,,,,,,,,
422807,karolis-uzela,13,-,1,2,-,2,765',,
420849,matteo-volteggi,,,,,,,,,
364635,francesco-mele,33,1,1,11,-,-,2.358',,
703227,davide-mastrantonio,35,-,,3,-,-,3.180',38.0,13
230457,bruno-gaspar,-,-,-,-,-,-,-,,
348520,vincenzo-plescia,29,2,2,3,-,-,1.109',,
342405,mattias-svanberg,37,3,3,7,-,-,2.587',,
425918,jakub-kiwior,34,1,-,8,-,-,2.916',,
283735,mattia-zaccagni,39,7,7,9,-,-,2.707',,
127189,geoffrey-kondogbia,39,1,2,12,2,-,2.601',,
479498,renato-vischi,6,-,-,1,-,-,477',,
553913,fallou-njie,,,,,,,,,
44336,simon-laner,,,,,,,,,
315850,marco-tumminello,14,1,-,1,-,-,349',,
115989,dejan-stojanovic,10,-,,2,-,-,856',20.0,2
365449,xian-emmers,37,10,10,-,-,-,2.503',,
222209,thomas-strakosha,31,-,,2,-,-,2.790',36.0,11
102745,luca-ceppitelli,25,1,-,3,-,-,1.452',,
418571,hamza-rafia,23,-,1,5,-,-,734',,
404260,aleksa-terzic,15,-,1,1,-,-,350',,
623872,patrick-leal,14,1,2,-,-,-,625',,
45567,jonathan-biabiany,34,7,5,5,1,-,2.704',,
43760,kevin-constant,,,,,,,,,
412629,filip-vasko,32,2,1,8,1,-,2.582',,
604207,filippo-rinaldi,9,-,,1,-,-,763',15.0,2
392530,alessandro-guarnone,28,-,,4,-,1,2.453',35.0,8
240934,filippo-bandinelli,38,2,4,10,-,-,2.166',,
377117,stefano-tindo,,,,,,,,,
716411,maissa-ndiaye,32,2,-,5,1,-,2.802',,
303657,ionut-radu,2,-,,-,-,-,210',4.0,-
165893,mirko-pigliacelli,40,-,,3,-,-,3.600',36.0,19
158810,oscar-hiljemark,,,,,,,,,
894579,morre-makadji,23,3,-,5,-,-,1.937',,
457675,leonardo-ubaldi,29,2,-,1,-,-,971',,
346562,marco-olivieri,39,5,1,4,-,-,1.913',,
79242,gabriel,46,-,,2,-,-,4.091',47.0,18
130348,roberto-crivello,23,-,1,3,-,-,984',,
627439,amir-feratovic,10,-,-,1,-,-,648',,
312745,stefano-pellizzari,13,-,-,2,-,-,766',,
70411,darko-lazovic,35,2,7,2,-,-,2.859',,
28828,gabriele-aldegani,,,,,,,,,
93128,kalidou-koulibaly,34,3,3,7,-,1,3.037',,
45146,mario-balotelli,33,19,6,10,-,1,2.176',,
457873,gianluca-volzone,19,-,,-,-,-,1.710',21,7
53288,marquinho,,,,,,,,,
176139,mattia-bani,19,-,-,1,-,-,1.309',,
459661,eddie-salcedo,13,2,-,1,-,-,517',,
525704,nicolo-rovella,22,-,4,5,-,-,1.502',,
421769,davide-ghislandi,26,-,1,5,-,-,2.095',,
210983,tomislav-gomelt,9,-,-,1,-,-,604',,
477556,emanuele-zuelli,40,1,5,5,-,-,2.633',,
39333,caner-erkin,31,1,4,5,-,1,2.548',,
56693,raffaele-bianco,22,-,-,5,-,1,773',,
386567,leonardo-loria,42,-,,3,-,-,3.810',37,17
38824,davide-brivio,,,,,,,,,
448466,jovane,21,4,1,2,-,-,905',,
6004,alessandro-frara,,,,,,,,,
22203,antonio-nocerino,,,,,,,,,
29316,cyril-thereau,,,,,,,,,
177843,domenico-berardi,34,15,17,9,-,-,2.894',,
244175,marco-albertoni,6,-,,-,-,-,540',5,2
622380,cesare-casadei,40,17,5,8,-,-,3.038',,
169841,vladimir-golemic,29,3,2,8,-,-,2.545',,
582353,mattia-zanotti,24,-,3,7,-,-,1.912',,
265075,stefano-ciavattini,,,,,,,,,
339982,bright-gyamfi,4,-,-,1,-,-,68',,
34198,andrea-masiello,7,-,-,3,-,-,516',,
387017,giovanni-volpicelli,17,-,1,1,-,-,551',,
